收寄城市,寄达城市,经转次数,路线
常州,宝鸡,1,常州-西安-宝鸡
常州,阿克苏,1,常州-西安-阿克苏
常州,喀什,2,常州-西安-阿克苏-喀什
无锡,北京,0,无锡-北京
无锡,天津,0,无锡-天津
无锡,石家庄,0,无锡-石家庄
无锡,太原,0,无锡-太原
无锡,呼和浩特,1,无锡-天津-呼和浩特
无锡,沈阳,0,无锡-沈阳
无锡,长春,0,无锡-长春
无锡,哈尔滨,0,无锡-哈尔滨
无锡,上海,0,无锡-上海
无锡,南京,0,无锡-南京
无锡,杭州,0,无锡-杭州
无锡,合肥,0,无锡-合肥
无锡,福州,0,无锡-福州
无锡,南昌,1,无锡-芜湖-南昌
无锡,济南,0,无锡-济南
无锡,郑州,0,无锡-郑州
无锡,武汉,0,无锡-武汉
无锡,长沙,0,无锡-长沙
无锡,广州,0,无锡-广州
无锡,南宁,0,无锡-南宁
无锡,海口,1,无锡-广州-海口
无锡,重庆,0,无锡-重庆
无锡,成都,0,无锡-成都
无锡,贵阳,0,无锡-贵阳
无锡,昆明,0,无锡-昆明
无锡,拉萨,2,无锡-兰州-西宁-拉萨
无锡,西安,0,无锡-西安
无锡,兰州,0,无锡-兰州
无锡,西宁,1,无锡-兰州-西宁
无锡,银川,1,无锡-郑州-银川
无锡,乌鲁木齐,1,无锡-兰州-乌鲁木齐
无锡,唐山,1,无锡-天津-唐山
无锡,廊坊,0,无锡-廊坊
无锡,保定,1,无锡-石家庄-保定
无锡,侯马,1,无锡-郑州-侯马
无锡,包头,2,无锡-天津-呼和浩特-包头
无锡,大连,1,无锡-北京-大连
无锡,锦州,1,无锡-常州-锦州
无锡,常州,0,无锡-常州
无锡,苏州,0,无锡-苏州
无锡,徐州,0,无锡-徐州
无锡,连云港,0,无锡-连云港
无锡,淮安,0,无锡-淮安
无锡,盐城,0,无锡-盐城
无锡,扬州,0,无锡-扬州
无锡,南通,0,无锡-南通
无锡,湖州,0,无锡-湖州
无锡,嘉兴,0,无锡-嘉兴
无锡,宁波,0,无锡-宁波
无锡,台州,0,无锡-台州
无锡,金华,0,无锡-金华
无锡,义乌,1,无锡-嘉兴-义乌
无锡,温州,0,无锡-温州
无锡,蚌埠,0,无锡-蚌埠
无锡,芜湖,0,无锡-芜湖
无锡,安庆,0,无锡-安庆
无锡,厦门,1,无锡-苏州-厦门
无锡,泉州,0,无锡-泉州
无锡,鹰潭,0,无锡-鹰潭
无锡,赣州,1,无锡-鹰潭-赣州
无锡,潍坊,1,无锡-青岛-潍坊
无锡,烟台,1,无锡-青岛-烟台
无锡,青岛,0,无锡-青岛
无锡,济宁,1,无锡-济南-济宁
无锡,临沂,1,无锡-济南-临沂
无锡,漯河,1,无锡-郑州-漯河
无锡,信阳,1,无锡-合肥-信阳
无锡,洛阳,1,无锡-郑州-洛阳
无锡,荆州,1,无锡-武汉-荆州
无锡,襄阳,1,无锡-武汉-襄阳
无锡,常德,1,无锡-长沙-常德
无锡,衡阳,1,无锡-长沙-衡阳
无锡,汕头,0,无锡-汕头
无锡,深圳,0,无锡-深圳
无锡,东莞,1,无锡-金华-东莞
无锡,湛江,1,无锡-广州-湛江
无锡,中山,0,无锡-中山
无锡,柳州,1,无锡-南通-柳州
无锡,南充,1,无锡-重庆-南充
无锡,内江,1,无锡-重庆-内江
无锡,大理州,1,无锡-昆明-大理州
无锡,宝鸡,1,无锡-西安-宝鸡
无锡,阿克苏,1,无锡-兰州-阿克苏
无锡,喀什,2,无锡-兰州-阿克苏-喀什
苏州,北京,0,苏州-北京
苏州,天津,0,苏州-天津
苏州,石家庄,1,苏州-无锡-石家庄
苏州,太原,0,苏州-太原
苏州,呼和浩特,1,苏州-徐州-呼和浩特
苏州,沈阳,0,苏州-沈阳
苏州,长春,0,苏州-长春
苏州,哈尔滨,1,苏州-无锡-哈尔滨
苏州,上海,0,苏州-上海
苏州,南京,0,苏州-南京
苏州,杭州,0,苏州-杭州
苏州,合肥,0,苏州-合肥
苏州,福州,0,苏州-福州
苏州,南昌,1,苏州-杭州-南昌
苏州,济南,0,苏州-济南
苏州,郑州,0,苏州-郑州
苏州,武汉,0,苏州-武汉
苏州,长沙,0,苏州-长沙
苏州,广州,0,苏州-广州
苏州,南宁,1,苏州-杭州-南宁
苏州,海口,1,苏州-广州-海口
苏州,重庆,0,苏州-重庆
苏州,成都,0,苏州-成都
苏州,贵阳,1,苏州-无锡-贵阳
苏州,昆明,1,苏州-无锡-昆明
苏州,拉萨,2,苏州-兰州-西宁-拉萨
苏州,西安,0,苏州-西安
苏州,兰州,0,苏州-兰州
苏州,西宁,1,苏州-兰州-西宁
苏州,银川,1,苏州-郑州-银川
苏州,乌鲁木齐,1,苏州-兰州-乌鲁木齐
苏州,唐山,1,苏州-天津-唐山
苏州,廊坊,1,苏州-无锡-廊坊
苏州,保定,1,苏州-北京-保定
苏州,侯马,1,苏州-郑州-侯马
苏州,包头,2,苏州-徐州-呼和浩特-包头
苏州,大连,1,苏州-北京-大连
苏州,锦州,1,苏州-常州-锦州
苏州,常州,0,苏州-常州
苏州,无锡,0,苏州-无锡
苏州,徐州,0,苏州-徐州
苏州,连云港,0,苏州-连云港
苏州,淮安,0,苏州-淮安
苏州,盐城,0,苏州-盐城
苏州,扬州,0,苏州-扬州
苏州,南通,0,苏州-南通
苏州,湖州,1,苏州-嘉兴-湖州
苏州,嘉兴,0,苏州-嘉兴
苏州,宁波,0,苏州-宁波
苏州,台州,1,苏州-嘉兴-台州
苏州,金华,0,苏州-金华
苏州,义乌,1,苏州-嘉兴-义乌
苏州,温州,0,苏州-温州
苏州,蚌埠,0,苏州-蚌埠
苏州,芜湖,0,苏州-芜湖
苏州,安庆,1,苏州-无锡-安庆
苏州,厦门,0,苏州-厦门
苏州,泉州,1,苏州-福州-泉州
苏州,鹰潭,0,苏州-鹰潭
苏州,赣州,1,苏州-鹰潭-赣州
苏州,潍坊,1,苏州-济南-潍坊
苏州,烟台,1,苏州-济南-烟台
苏州,青岛,1,苏州-无锡-青岛
苏州,济宁,1,苏州-济南-济宁
苏州,临沂,1,苏州-济南-临沂
苏州,漯河,1,苏州-郑州-漯河
苏州,信阳,1,苏州-合肥-信阳
苏州,洛阳,1,苏州-郑州-洛阳
苏州,荆州,1,苏州-武汉-荆州
苏州,襄阳,1,苏州-武汉-襄阳
苏州,常德,1,苏州-长沙-常德
苏州,衡阳,1,苏州-长沙-衡阳
苏州,汕头,1,苏州-福州-汕头
苏州,深圳,0,苏州-深圳
苏州,东莞,1,苏州-金华-东莞
苏州,湛江,1,苏州-广州-湛江
苏州,中山,0,苏州-中山
苏州,柳州,1,苏州-南通-柳州
苏州,南充,1,苏州-重庆-南充
苏州,内江,1,苏州-重庆-内江
苏州,大理州,2,苏州-无锡-昆明-大理州
苏州,宝鸡,1,苏州-西安-宝鸡
苏州,阿克苏,1,苏州-兰州-阿克苏
苏州,喀什,2,苏州-兰州-阿克苏-喀什
徐州,北京,0,徐州-北京
徐州,天津,0,徐州-天津
徐州,石家庄,0,徐州-石家庄
徐州,太原,0,徐州-太原
徐州,呼和浩特,0,徐州-呼和浩特
徐州,沈阳,0,徐州-沈阳
徐州,长春,0,徐州-长春
徐州,哈尔滨,0,徐州-哈尔滨
徐州,上海,0,徐州-上海
徐州,南京,0,徐州-南京
徐州,杭州,0,徐州-杭州
徐州,合肥,0,徐州-合肥
徐州,福州,0,徐州-福州
徐州,南昌,1,徐州-合肥-南昌
徐州,济南,0,徐州-济南
徐州,郑州,0,徐州-郑州
徐州,武汉,0,徐州-武汉
徐州,长沙,0,徐州-长沙
徐州,广州,0,徐州-广州
徐州,南宁,1,徐州-武汉-南宁
徐州,海口,1,徐州-广州-海口
徐州,重庆,0,徐州-重庆
徐州,成都,0,徐州-成都
徐州,贵阳,0,徐州-贵阳
徐州,昆明,0,徐州-昆明
徐州,拉萨,2,徐州-兰州-西宁-拉萨
徐州,西安,0,徐州-西安
徐州,兰州,0,徐州-兰州
徐州,西宁,1,徐州-兰州-西宁
徐州,银川,1,徐州-郑州-银川
徐州,乌鲁木齐,1,徐州-兰州-乌鲁木齐
徐州,唐山,1,徐州-天津-唐山
徐州,廊坊,1,徐州-济南-廊坊
徐州,保定,1,徐州-石家庄-保定
徐州,侯马,1,徐州-郑州-侯马
徐州,包头,1,徐州-呼和浩特-包头
徐州,大连,1,徐州-锦州-大连
徐州,锦州,0,徐州-锦州
徐州,常州,0,徐州-常州
徐州,无锡,0,徐州-无锡
徐州,苏州,0,徐州-苏州
徐州,连云港,0,徐州-连云港
徐州,淮安,0,徐州-淮安
徐州,盐城,0,徐州-盐城
徐州,扬州,0,徐州-扬州
徐州,南通,0,徐州-南通
徐州,湖州,1,徐州-南京-湖州
徐州,嘉兴,1,徐州-苏州-嘉兴
徐州,宁波,0,徐州-宁波
徐州,台州,1,徐州-南京-台州
徐州,金华,0,徐州-金华
徐州,义乌,1,徐州-杭州-义乌
徐州,温州,1,徐州-南京-温州
徐州,蚌埠,0,徐州-蚌埠
徐州,芜湖,1,徐州-蚌埠-芜湖
徐州,安庆,1,徐州-合肥-安庆
徐州,厦门,0,徐州-厦门
徐州,泉州,1,徐州-福州-泉州
徐州,鹰潭,0,徐州-鹰潭
徐州,赣州,1,徐州-鹰潭-赣州
徐州,潍坊,1,徐州-济南-潍坊
徐州,烟台,1,徐州-青岛-烟台
徐州,青岛,0,徐州-青岛
徐州,济宁,1,徐州-济南-济宁
徐州,临沂,1,徐州-济南-临沂
徐州,漯河,1,徐州-郑州-漯河
徐州,信阳,1,徐州-合肥-信阳
徐州,洛阳,1,徐州-郑州-洛阳
徐州,荆州,1,徐州-武汉-荆州
徐州,襄阳,1,徐州-郑州-襄阳
徐州,常德,1,徐州-长沙-常德
徐州,衡阳,1,徐州-长沙-衡阳
徐州,汕头,1,徐州-厦门-汕头
徐州,深圳,1,徐州-合肥-深圳
徐州,东莞,1,徐州-合肥-东莞
徐州,湛江,1,徐州-广州-湛江
徐州,中山,1,徐州-广州-中山
徐州,柳州,0,徐州-柳州
徐州,南充,1,徐州-重庆-南充
徐州,内江,1,徐州-重庆-内江
徐州,大理州,1,徐州-昆明-大理州
徐州,宝鸡,1,徐州-西安-宝鸡
徐州,阿克苏,1,徐州-兰州-阿克苏
徐州,喀什,2,徐州-兰州-阿克苏-喀什
连云港,北京,1,连云港-济南-北京
连云港,天津,1,连云港-济南-天津
连云港,石家庄,1,连云港-济南-石家庄
连云港,太原,1,连云港-济南-太原
连云港,呼和浩特,1,连云港-济南-呼和浩特
连云港,沈阳,1,连云港-济南-沈阳
连云港,长春,1,连云港-济南-长春
连云港,哈尔滨,1,连云港-济南-哈尔滨
连云港,上海,0,连云港-上海
连云港,南京,0,连云港-南京
连云港,杭州,1,连云港-常州-杭州
连云港,合肥,0,连云港-合肥
连云港,福州,1,连云港-苏州-福州
连云港,南昌,1,连云港-合肥-南昌
连云港,济南,0,连云港-济南
连云港,郑州,0,连云港-郑州
连云港,武汉,1,连云港-合肥-武汉
连云港,长沙,1,连云港-合肥-长沙
连云港,广州,0,连云港-广州
连云港,南宁,1,连云港-合肥-南宁
连云港,海口,1,连云港-广州-海口
连云港,重庆,1,连云港-徐州-重庆
连云港,成都,1,连云港-郑州-成都
连云港,贵阳,1,连云港-合肥-贵阳
连云港,昆明,1,连云港-合肥-昆明
连云港,拉萨,2,连云港-郑州-西宁-拉萨
连云港,西安,1,连云港-郑州-西安
连云港,兰州,1,连云港-郑州-兰州
连云港,西宁,1,连云港-郑州-西宁
连云港,银川,1,连云港-郑州-银川
连云港,乌鲁木齐,1,连云港-郑州-乌鲁木齐
连云港,唐山,2,连云港-济南-天津-唐山
连云港,廊坊,1,连云港-济南-廊坊
连云港,保定,2,连云港-济南-石家庄-保定
连云港,侯马,1,连云港-郑州-侯马
连云港,包头,2,连云港-济南-呼和浩特-包头
连云港,大连,2,连云港-济南-烟台-大连
连云港,锦州,1,连云港-徐州-锦州
连云港,常州,0,连云港-常州
连云港,无锡,0,连云港-无锡
连云港,苏州,0,连云港-苏州
连云港,徐州,0,连云港-徐州
连云港,淮安,0,连云港-淮安
连云港,盐城,0,连云港-盐城
连云港,扬州,0,连云港-扬州
连云港,南通,0,连云港-南通
连云港,湖州,1,连云港-南京-湖州
连云港,嘉兴,1,连云港-苏州-嘉兴
连云港,宁波,1,连云港-苏州-宁波
连云港,台州,1,连云港-无锡-台州
连云港,金华,1,连云港-苏州-金华
连云港,义乌,2,连云港-苏州-嘉兴-义乌
连云港,温州,1,连云港-苏州-温州
连云港,蚌埠,1,连云港-徐州-蚌埠
连云港,芜湖,1,连云港-南京-芜湖
连云港,安庆,1,连云港-南京-安庆
连云港,厦门,1,连云港-苏州-厦门
连云港,泉州,1,连云港-无锡-泉州
连云港,鹰潭,1,连云港-南京-鹰潭
连云港,赣州,1,连云港-广州-赣州
连云港,潍坊,1,连云港-济南-潍坊
连云港,烟台,1,连云港-济南-烟台
连云港,青岛,1,连云港-徐州-青岛
连云港,济宁,1,连云港-济南-济宁
连云港,临沂,1,连云港-济南-临沂
连云港,漯河,1,连云港-郑州-漯河
连云港,信阳,1,连云港-合肥-信阳
连云港,洛阳,1,连云港-郑州-洛阳
连云港,荆州,2,连云港-合肥-武汉-荆州
连云港,襄阳,1,连云港-郑州-襄阳
连云港,常德,2,连云港-合肥-长沙-常德
连云港,衡阳,2,连云港-合肥-长沙-衡阳
连云港,汕头,1,连云港-无锡-汕头
连云港,深圳,1,连云港-南京-深圳
连云港,东莞,1,连云港-合肥-东莞
连云港,湛江,1,连云港-广州-湛江
连云港,中山,1,连云港-广州-中山
连云港,柳州,1,连云港-徐州-柳州
连云港,南充,2,连云港-徐州-重庆-南充
连云港,内江,2,连云港-徐州-重庆-内江
连云港,大理州,2,连云港-合肥-昆明-大理州
连云港,宝鸡,2,连云港-郑州-西安-宝鸡
连云港,阿克苏,2,连云港-郑州-兰州-阿克苏
连云港,喀什,2,连云港-郑州-乌鲁木齐-喀什
淮安,北京,1,淮安-徐州-北京
淮安,天津,1,淮安-徐州-天津
淮安,石家庄,1,淮安-徐州-石家庄
淮安,太原,1,淮安-郑州-太原
淮安,呼和浩特,1,淮安-徐州-呼和浩特
淮安,沈阳,1,淮安-徐州-沈阳
淮安,长春,1,淮安-徐州-长春
淮安,哈尔滨,1,淮安-徐州-哈尔滨
淮安,上海,0,淮安-上海
淮安,南京,0,淮安-南京
淮安,杭州,0,淮安-杭州
淮安,合肥,0,淮安-合肥
淮安,福州,1,淮安-苏州-福州
淮安,南昌,1,淮安-合肥-南昌
淮安,济南,0,淮安-济南
淮安,郑州,0,淮安-郑州
淮安,武汉,1,淮安-合肥-武汉
淮安,长沙,1,淮安-合肥-长沙
淮安,广州,0,淮安-广州
淮安,南宁,1,淮安-合肥-南宁
淮安,海口,1,淮安-广州-海口
淮安,重庆,1,淮安-合肥-重庆
淮安,成都,1,淮安-郑州-成都
淮安,贵阳,1,淮安-合肥-贵阳
淮安,昆明,1,淮安-合肥-昆明
淮安,拉萨,2,淮安-郑州-西宁-拉萨
淮安,西安,0,淮安-西安
淮安,兰州,1,淮安-郑州-兰州
淮安,西宁,1,淮安-郑州-西宁
淮安,银川,1,淮安-郑州-银川
淮安,乌鲁木齐,1,淮安-郑州-乌鲁木齐
淮安,唐山,2,淮安-徐州-天津-唐山
淮安,廊坊,1,淮安-济南-廊坊
淮安,保定,2,淮安-徐州-石家庄-保定
淮安,侯马,1,淮安-郑州-侯马
淮安,包头,2,淮安-徐州-呼和浩特-包头
淮安,大连,2,淮安-济南-烟台-大连
淮安,锦州,1,淮安-徐州-锦州
淮安,常州,0,淮安-常州
淮安,无锡,0,淮安-无锡
淮安,苏州,0,淮安-苏州
淮安,徐州,0,淮安-徐州
淮安,连云港,0,淮安-连云港
淮安,盐城,0,淮安-盐城
淮安,扬州,0,淮安-扬州
淮安,南通,0,淮安-南通
淮安,湖州,1,淮安-南京-湖州
淮安,嘉兴,1,淮安-苏州-嘉兴
淮安,宁波,0,淮安-宁波
淮安,台州,1,淮安-无锡-台州
淮安,金华,1,淮安-苏州-金华
淮安,义乌,1,淮安-杭州-义乌
淮安,温州,1,淮安-苏州-温州
淮安,蚌埠,1,淮安-徐州-蚌埠
淮安,芜湖,1,淮安-南京-芜湖
淮安,安庆,1,淮安-南京-安庆
淮安,厦门,1,淮安-南京-厦门
淮安,泉州,1,淮安-无锡-泉州
淮安,鹰潭,1,淮安-南京-鹰潭
淮安,赣州,1,淮安-广州-赣州
淮安,潍坊,1,淮安-济南-潍坊
淮安,烟台,1,淮安-济南-烟台
淮安,青岛,1,淮安-徐州-青岛
淮安,济宁,1,淮安-济南-济宁
淮安,临沂,1,淮安-济南-临沂
淮安,漯河,1,淮安-郑州-漯河
淮安,信阳,1,淮安-合肥-信阳
淮安,洛阳,1,淮安-郑州-洛阳
淮安,荆州,2,淮安-合肥-武汉-荆州
淮安,襄阳,1,淮安-郑州-襄阳
淮安,常德,2,淮安-合肥-长沙-常德
淮安,衡阳,2,淮安-合肥-长沙-衡阳
淮安,汕头,1,淮安-杭州-汕头
淮安,深圳,1,淮安-南京-深圳
淮安,东莞,1,淮安-合肥-东莞
淮安,湛江,1,淮安-广州-湛江
淮安,中山,1,淮安-广州-中山
淮安,柳州,1,淮安-徐州-柳州
淮安,南充,2,淮安-合肥-重庆-南充
淮安,内江,2,淮安-合肥-重庆-内江
淮安,大理州,2,淮安-合肥-昆明-大理州
淮安,宝鸡,1,淮安-西安-宝鸡
淮安,阿克苏,1,淮安-西安-阿克苏
淮安,喀什,2,淮安-西安-阿克苏-喀什
盐城,北京,1,盐城-济南-北京
盐城,天津,1,盐城-济南-天津
盐城,石家庄,1,盐城-济南-石家庄
盐城,太原,1,盐城-郑州-太原
盐城,呼和浩特,1,盐城-济南-呼和浩特
盐城,沈阳,1,盐城-济南-沈阳
盐城,长春,1,盐城-济南-长春
盐城,哈尔滨,1,盐城-济南-哈尔滨
盐城,上海,0,盐城-上海
盐城,南京,0,盐城-南京
盐城,杭州,0,盐城-杭州
盐城,合肥,0,盐城-合肥
盐城,福州,1,盐城-苏州-福州
盐城,南昌,1,盐城-合肥-南昌
盐城,济南,0,盐城-济南
盐城,郑州,0,盐城-郑州
盐城,武汉,1,盐城-合肥-武汉
盐城,长沙,1,盐城-合肥-长沙
盐城,广州,0,盐城-广州
盐城,南宁,1,盐城-合肥-南宁
盐城,海口,1,盐城-广州-海口
盐城,重庆,1,盐城-合肥-重庆
盐城,成都,1,盐城-郑州-成都
盐城,贵阳,1,盐城-合肥-贵阳
盐城,昆明,1,盐城-合肥-昆明
盐城,拉萨,2,盐城-郑州-西宁-拉萨
盐城,西安,0,盐城-西安
盐城,兰州,1,盐城-郑州-兰州
盐城,西宁,1,盐城-郑州-西宁
盐城,银川,1,盐城-郑州-银川
盐城,乌鲁木齐,1,盐城-郑州-乌鲁木齐
盐城,唐山,2,盐城-济南-天津-唐山
盐城,廊坊,1,盐城-济南-廊坊
盐城,保定,2,盐城-济南-石家庄-保定
盐城,侯马,1,盐城-郑州-侯马
盐城,包头,2,盐城-济南-呼和浩特-包头
盐城,大连,2,盐城-济南-烟台-大连
盐城,锦州,1,盐城-徐州-锦州
盐城,常州,0,盐城-常州
盐城,无锡,0,盐城-无锡
盐城,苏州,0,盐城-苏州
盐城,徐州,0,盐城-徐州
盐城,连云港,0,盐城-连云港
盐城,淮安,0,盐城-淮安
盐城,扬州,0,盐城-扬州
盐城,南通,0,盐城-南通
盐城,湖州,1,盐城-无锡-湖州
盐城,嘉兴,1,盐城-苏州-嘉兴
盐城,宁波,1,盐城-苏州-宁波
盐城,台州,1,盐城-无锡-台州
盐城,金华,1,盐城-苏州-金华
盐城,义乌,1,盐城-杭州-义乌
盐城,温州,1,盐城-苏州-温州
盐城,蚌埠,1,盐城-南京-蚌埠
盐城,芜湖,1,盐城-南京-芜湖
盐城,安庆,1,盐城-南京-安庆
盐城,厦门,1,盐城-苏州-厦门
盐城,泉州,1,盐城-无锡-泉州
盐城,鹰潭,1,盐城-南京-鹰潭
盐城,赣州,1,盐城-广州-赣州
盐城,潍坊,1,盐城-济南-潍坊
盐城,烟台,1,盐城-济南-烟台
盐城,青岛,1,盐城-徐州-青岛
盐城,济宁,1,盐城-济南-济宁
盐城,临沂,1,盐城-济南-临沂
盐城,漯河,1,盐城-郑州-漯河
盐城,信阳,1,盐城-合肥-信阳
盐城,洛阳,1,盐城-郑州-洛阳
盐城,荆州,2,盐城-合肥-武汉-荆州
盐城,襄阳,1,盐城-郑州-襄阳
盐城,常德,2,盐城-合肥-长沙-常德
盐城,衡阳,2,盐城-合肥-长沙-衡阳
盐城,汕头,1,盐城-无锡-汕头
盐城,深圳,1,盐城-南京-深圳
盐城,东莞,1,盐城-合肥-东莞
盐城,湛江,1,盐城-广州-湛江
盐城,中山,1,盐城-广州-中山
盐城,柳州,1,盐城-南通-柳州
盐城,南充,2,盐城-合肥-重庆-南充
盐城,内江,2,盐城-合肥-重庆-内江
盐城,大理州,2,盐城-合肥-昆明-大理州
盐城,宝鸡,1,盐城-西安-宝鸡
盐城,阿克苏,1,盐城-西安-阿克苏
盐城,喀什,2,盐城-西安-阿克苏-喀什
扬州,北京,1,扬州-徐州-北京
扬州,天津,1,扬州-徐州-天津
扬州,石家庄,0,扬州-石家庄
扬州,太原,0,扬州-太原
扬州,呼和浩特,1,扬州-徐州-呼和浩特
扬州,沈阳,0,扬州-沈阳
扬州,长春,1,扬州-沈阳-长春
扬州,哈尔滨,1,扬州-沈阳-哈尔滨
扬州,上海,0,扬州-上海
扬州,南京,0,扬州-南京
扬州,杭州,0,扬州-杭州
扬州,合肥,0,扬州-合肥
扬州,福州,0,扬州-福州
扬州,南昌,1,扬州-合肥-南昌
扬州,济南,0,扬州-济南
扬州,郑州,0,扬州-郑州
扬州,武汉,0,扬州-武汉
扬州,长沙,0,扬州-长沙
扬州,广州,0,扬州-广州
扬州,南宁,0,扬州-南宁
扬州,海口,1,扬州-广州-海口
扬州,重庆,1,扬州-合肥-重庆
扬州,成都,0,扬州-成都
扬州,贵阳,1,扬州-合肥-贵阳
扬州,昆明,1,扬州-合肥-昆明
扬州,拉萨,2,扬州-西安-西宁-拉萨
扬州,西安,0,扬州-西安
扬州,兰州,1,扬州-西安-兰州
扬州,西宁,1,扬州-西安-西宁
扬州,银川,1,扬州-郑州-银川
扬州,乌鲁木齐,1,扬州-西安-乌鲁木齐
扬州,唐山,1,扬州-石家庄-唐山
扬州,廊坊,1,扬州-济南-廊坊
扬州,保定,1,扬州-石家庄-保定
扬州,侯马,1,扬州-郑州-侯马
扬州,包头,2,扬州-徐州-呼和浩特-包头
扬州,大连,1,扬州-沈阳-大连
扬州,锦州,1,扬州-徐州-锦州
扬州,常州,0,扬州-常州
扬州,无锡,0,扬州-无锡
扬州,苏州,0,扬州-苏州
扬州,徐州,0,扬州-徐州
扬州,连云港,0,扬州-连云港
扬州,淮安,0,扬州-淮安
扬州,盐城,0,扬州-盐城
扬州,南通,0,扬州-南通
扬州,湖州,1,扬州-无锡-湖州
扬州,嘉兴,1,扬州-苏州-嘉兴
扬州,宁波,1,扬州-苏州-宁波
扬州,台州,1,扬州-无锡-台州
扬州,金华,1,扬州-杭州-金华
扬州,义乌,1,扬州-杭州-义乌
扬州,温州,1,扬州-杭州-温州
扬州,蚌埠,1,扬州-南京-蚌埠
扬州,芜湖,1,扬州-南京-芜湖
扬州,安庆,1,扬州-南京-安庆
扬州,厦门,1,扬州-杭州-厦门
扬州,泉州,1,扬州-福州-泉州
扬州,鹰潭,0,扬州-鹰潭
扬州,赣州,1,扬州-鹰潭-赣州
扬州,潍坊,1,扬州-济南-潍坊
扬州,烟台,1,扬州-济南-烟台
扬州,青岛,1,扬州-南京-青岛
扬州,济宁,1,扬州-济南-济宁
扬州,临沂,1,扬州-济南-临沂
扬州,漯河,1,扬州-郑州-漯河
扬州,信阳,1,扬州-合肥-信阳
扬州,洛阳,1,扬州-郑州-洛阳
扬州,荆州,1,扬州-武汉-荆州
扬州,襄阳,1,扬州-武汉-襄阳
扬州,常德,1,扬州-长沙-常德
扬州,衡阳,1,扬州-长沙-衡阳
扬州,汕头,1,扬州-杭州-汕头
扬州,深圳,1,扬州-南京-深圳
扬州,东莞,1,扬州-合肥-东莞
扬州,湛江,1,扬州-广州-湛江
扬州,中山,1,扬州-合肥-中山
扬州,柳州,1,扬州-南通-柳州
扬州,南充,1,扬州-成都-南充
扬州,内江,1,扬州-成都-内江
扬州,大理州,2,扬州-合肥-昆明-大理州
扬州,宝鸡,1,扬州-西安-宝鸡
扬州,阿克苏,1,扬州-西安-阿克苏
扬州,喀什,2,扬州-西安-阿克苏-喀什
南通,北京,1,南通-济南-北京
南通,天津,1,南通-济南-天津
南通,石家庄,1,南通-济南-石家庄
南通,太原,1,南通-济南-太原
南通,呼和浩特,1,南通-济南-呼和浩特
南通,沈阳,1,南通-扬州-沈阳
南通,长春,0,南通-长春
南通,哈尔滨,1,南通-长春-哈尔滨
南通,上海,0,南通-上海
南通,南京,0,南通-南京
南通,杭州,0,南通-杭州
南通,合肥,0,南通-合肥
南通,福州,0,南通-福州
南通,南昌,1,南通-杭州-南昌
南通,济南,0,南通-济南
南通,郑州,0,南通-郑州
南通,武汉,0,南通-武汉
南通,长沙,0,南通-长沙
南通,广州,0,南通-广州
南通,南宁,1,南通-杭州-南宁
南通,海口,1,南通-广州-海口
南通,重庆,1,南通-南京-重庆
南通,成都,0,南通-成都
南通,贵阳,0,南通-贵阳
南通,昆明,1,南通-南京-昆明
南通,拉萨,2,南通-西安-西宁-拉萨
南通,西安,0,南通-西安
南通,兰州,1,南通-西安-兰州
南通,西宁,1,南通-西安-西宁
南通,银川,1,南通-郑州-银川
南通,乌鲁木齐,1,南通-西安-乌鲁木齐
南通,唐山,2,南通-济南-天津-唐山
南通,廊坊,1,南通-济南-廊坊
南通,保定,1,南通-金华-保定
南通,侯马,1,南通-郑州-侯马
南通,包头,2,南通-济南-呼和浩特-包头
南通,大连,2,南通-济南-烟台-大连
南通,锦州,1,南通-徐州-锦州
南通,常州,0,南通-常州
南通,无锡,0,南通-无锡
南通,苏州,0,南通-苏州
南通,徐州,0,南通-徐州
南通,连云港,0,南通-连云港
南通,淮安,0,南通-淮安
南通,盐城,0,南通-盐城
南通,扬州,0,南通-扬州
南通,湖州,1,南通-无锡-湖州
南通,嘉兴,1,南通-苏州-嘉兴
南通,宁波,0,南通-宁波
南通,台州,1,南通-宁波-台州
南通,金华,0,南通-金华
南通,义乌,1,南通-杭州-义乌
南通,温州,0,南通-温州
南通,蚌埠,0,南通-蚌埠
南通,芜湖,1,南通-南京-芜湖
南通,安庆,1,南通-南京-安庆
南通,厦门,1,南通-苏州-厦门
南通,泉州,1,南通-福州-泉州
南通,鹰潭,1,南通-苏州-鹰潭
南通,赣州,1,南通-广州-赣州
南通,潍坊,1,南通-济南-潍坊
南通,烟台,1,南通-济南-烟台
南通,青岛,1,南通-无锡-青岛
南通,济宁,1,南通-济南-济宁
南通,临沂,1,南通-济南-临沂
南通,漯河,1,南通-郑州-漯河
南通,信阳,1,南通-合肥-信阳
南通,洛阳,1,南通-郑州-洛阳
南通,荆州,1,南通-武汉-荆州
南通,襄阳,1,南通-武汉-襄阳
南通,常德,1,南通-长沙-常德
南通,衡阳,1,南通-长沙-衡阳
南通,汕头,1,南通-福州-汕头
南通,深圳,0,南通-深圳
南通,东莞,1,南通-金华-东莞
南通,湛江,1,南通-广州-湛江
南通,中山,1,南通-苏州-中山
南通,柳州,0,南通-柳州
南通,南充,1,南通-成都-南充
南通,内江,1,南通-成都-内江
南通,大理州,2,南通-南京-昆明-大理州
南通,宝鸡,1,南通-西安-宝鸡
