收寄城市,寄达城市,经转次数,路线,总距离,流量_集包,流量_大件,总流量,加权距离,加权经转次数
南通,广州,0,南通-广州,1510.0,187,4284,4471,1.4122644163738922,0.0
南通,南宁,1,南通-杭州-南宁,1976.0,52,1172,1224,0.5059443583872948,0.0002560447157830439
南通,海口,1,南通-广州-海口,2099.0,51,1146,1197,0.5255826115515075,0.0002503966705819474
南通,重庆,1,南通-南京-重庆,1633.0,45,998,1043,0.35629103330986955,0.00021818189424976703
南通,成都,0,南通-成都,1931.0,88,1970,2058,0.8313081604839747,0.0
南通,贵阳,0,南通-贵阳,1827.0,52,1117,1169,0.4467735541788736,0.0
南通,昆明,1,南通-南京-昆明,2330.0,49,1073,1122,0.5468688387932846,0.00023470765613445695
南通,拉萨,2,南通-西安-西宁-拉萨,4091.0,18,409,427,0.3654195294759974,0.0001786455778420911
南通,西安,0,南通-西安,1300.0,80,1777,1857,0.5049979970358222,0.0
南通,兰州,1,南通-西安-兰州,1928.0,47,1092,1139,0.4593726695276456,0.00023826383274255477
南通,西宁,1,南通-西安-西宁,2147.0,13,289,302,0.13563550444888153,6.31744315085615e-05
南通,银川,1,南通-郑州-银川,1894.0,29,618,647,0.2563413427495312,0.0001353438979670175
南通,乌鲁木齐,1,南通-西安-乌鲁木齐,3906.0,86,1947,2033,1.661131512640639,0.0004252768849566408
南通,唐山,2,南通-济南-天津-唐山,1192.0,13,277,290,0.07231171352277993,0.00012132837839392606
南通,廊坊,1,南通-济南-廊坊,1103.0,9,188,197,0.045454421844128595,4.1209811282074883e-05
南通,保定,1,南通-金华-保定,1796.0,17,368,385,0.14464434573148985,8.053694083045092e-05
南通,侯马,1,南通-郑州-侯马,1159.0,20,413,433,0.10497979777906312,9.057791007684479e-05
南通,包头,2,南通-济南-呼和浩特-包头,1803.0,11,251,262,0.09881694371722957,0.00010961391427313319
南通,大连,2,南通-济南-烟台-大连,1353.0,14,304,318,0.09000348296120735,0.0001330428425147189
南通,锦州,1,南通-徐州-锦州,1551.0,16,337,353,0.1145304330272581,7.3842961332855e-05
南通,常州,0,南通-常州,147.0,72,1541,1613,0.04960050539545207,0.0
南通,无锡,0,南通-无锡,135.0,64,1422,1486,0.04196497584414742,0.0
南通,苏州,0,南通-苏州,117.0,134,3043,3177,0.07775663828349631,0.0
南通,徐州,0,南通-徐州,493.0,79,1734,1813,0.18697309752395974,0.0
南通,连云港,0,南通-连云港,362.0,25,528,553,0.04187628061580428,0.0
南通,淮安,0,南通-淮安,306.0,19,353,372,0.023812158567823087,0.0
南通,盐城,0,南通-盐城,196.0,40,768,808,0.03312850453360221,0.0
南通,扬州,0,南通-扬州,166.0,31,633,664,0.023057412379469146,0.0
南通,湖州,1,南通-无锡-湖州,288.0,16,351,367,0.022110214280559325,7.677157736305321e-05
南通,嘉兴,1,南通-苏州-嘉兴,189.0,31,670,701,0.027714957801780807,0.00014663998836921062
南通,宁波,0,南通-宁波,330.0,56,1292,1348,0.09305468249095529,0.0
南通,台州,1,南通-宁波-台州,507.0,28,603,631,0.06692243246663732,0.00013199690821821954
南通,金华,0,南通-金华,416.0,38,836,874,0.07605699505168484,0.0
南通,义乌,1,南通-杭州-义乌,401.0,12,281,293,0.024577991659719918,6.129174977486265e-05
南通,温州,0,南通-温州,542.0,47,1051,1098,0.12449044695910293,0.0
南通,蚌埠,0,南通-蚌埠,398.0,43,917,960,0.07992611520129529,0.0
南通,芜湖,1,南通-南京-芜湖,346.0,25,535,560,0.040532045857943295,0.0001171446412079286
南通,安庆,1,南通-南京-安庆,523.0,21,441,462,0.05054498406519099,9.66443289965411e-05
南通,厦门,1,南通-苏州-厦门,1110.0,44,949,993,0.23057203192609846,0.0002077225512847734
南通,泉州,1,南通-福州-泉州,1036.0,30,674,704,0.15256918070920622,0.00014726754894711023
南通,鹰潭,1,南通-苏州-鹰潭,705.0,9,204,213,0.03141254472676536,4.455680103087284e-05
南通,赣州,1,南通-广州-赣州,1939.0,16,344,360,0.146020795265683,7.53072693479541e-05
南通,潍坊,1,南通-济南-潍坊,934.0,22,478,500,0.09769026329304045,0.00010459342964993625
南通,烟台,1,南通-济南-烟台,1179.0,20,437,457,0.1127105073513492,9.559839470004174e-05
南通,青岛,1,南通-无锡-青岛,847.0,50,1085,1135,0.20110074125363592,0.0002374270853053553
南通,济宁,1,南通-济南-济宁,932.0,19,400,419,0.08168914205147461,8.764929404664658e-05
南通,临沂,1,南通-济南-临沂,1007.0,21,452,473,0.09963800213998157,9.894538444883969e-05
南通,漯河,1,南通-郑州-漯河,1041.0,35,753,788,0.17159765417855982,0.00016483924512829953
南通,信阳,1,南通-合肥-信阳,742.0,38,796,834,0.1294506857668215,0.00017446184065609367
南通,洛阳,1,南通-郑州-洛阳,985.0,26,543,569,0.11724191309750304,0.00011902732294162746
南通,荆州,1,南通-武汉-荆州,1020.0,8,168,176,0.03755322498151311,3.681688723677756e-05
南通,襄阳,1,南通-武汉-襄阳,1103.0,16,313,329,0.07591119181075283,6.882247670965805e-05
南通,常德,1,南通-长沙-常德,1309.0,18,374,392,0.10733963473882498,8.200124884555002e-05
南通,衡阳,1,南通-长沙-衡阳,1325.0,26,566,592,0.16408617243482,0.00012383862070552452
南通,汕头,1,南通-福州-汕头,1346.0,33,678,711,0.2001930794711338,0.00014873185696220935
南通,深圳,0,南通-深圳,1534.0,77,1811,1888,0.6058453084094163,0.0
南通,东莞,1,南通-金华-东莞,1545.0,50,1147,1197,0.3868628560491087,0.0002503966705819474
南通,湛江,1,南通-广州-湛江,1926.0,26,558,584,0.2352900323507478,0.00012216512583112553
南通,中山,1,南通-苏州-中山,1592.0,52,1141,1193,0.3972993976464386,0.0002495599231447479
南通,柳州,0,南通-柳州,1754.0,21,432,453,0.16621192929902529,0.0
南通,南充,1,南通-成都-南充,2162.0,19,410,429,0.19402039362691315,8.97411626396453e-05
南通,内江,1,南通-成都-内江,2124.0,4,71,75,0.03332346668646969,1.5689014447490437e-05
南通,大理州,2,南通-南京-昆明-大理州,2664.0,10,221,231,0.12873024622339274,9.66443289965411e-05
南通,宝鸡,1,南通-西安-宝鸡,1478.0,5,98,103,0.03184535233865679,2.1546246507886867e-05
南通,阿克苏,1,南通-西安-阿克苏,4618.0,19,447,466,0.45016761097101404,9.748107643374059e-05
南通,喀什,2,南通-西安-阿克苏-喀什,5093.0,5,112,117,0.12465047490646733,4.894972507617017e-05
湖州,北京,1,湖州-南京-北京,1209.0,176,479,655,0.16565402794527254,0.00013701739284141648
湖州,天津,1,湖州-南京-天津,1137.0,140,377,517,0.12296610231538475,0.00010814960625803409
湖州,石家庄,1,湖州-南京-石家庄,1103.0,182,489,671,0.15482191399700654,0.00014036438259021445
湖州,太原,1,湖州-南京-太原,1295.0,147,398,545,0.1476388556223675,0.00011400683831843051
湖州,呼和浩特,1,湖州-南京-呼和浩特,1656.0,61,154,215,0.0744788893851266,4.4975174749472585e-05
湖州,沈阳,1,湖州-南京-沈阳,1791.0,189,515,704,0.26375618016427443,0.00014726754894711023
湖州,长春,1,湖州-南京-长春,2082.0,151,409,560,0.24389514299490733,0.0001171446412079286
湖州,哈尔滨,1,湖州-南京-哈尔滨,2341.0,187,504,691,0.33838714839611206,0.0001445481197762119
湖州,上海,0,湖州-上海,154.0,191,531,722,0.023259068511834225,0.0
湖州,南京,0,湖州-南京,202.0,90,241,331,0.013986651786508075,0.0
湖州,杭州,0,湖州-杭州,96.0,160,418,578,0.011607360448831325,0.0
湖州,合肥,0,湖州-合肥,355.0,142,383,525,0.038987200902013734,0.0
湖州,福州,1,湖州-温州-福州,706.0,153,401,554,0.08181800115680334,0.00011588952005212936
湖州,南昌,1,湖州-杭州-南昌,635.0,167,451,618,0.08209119919504897,0.0001292774790473212
湖州,济南,0,湖州-济南,832.0,275,731,1006,0.17508772773911888,0.0
湖州,郑州,0,湖州-郑州,881.0,263,712,975,0.179686282467108,0.0
湖州,武汉,1,湖州-合肥-武汉,734.0,192,522,714,0.10962981247443998,0.00014935941754010896
湖州,长沙,0,湖州-长沙,973.0,210,575,785,0.1597779690675391,0.0
湖州,广州,0,湖州-广州,1327.0,440,1194,1634,0.45358363238338095,0.0
湖州,南宁,1,湖州-杭州-南宁,1808.0,252,690,942,0.35627367080054767,0.0001970540214604799
湖州,海口,1,湖州-广州-海口,1916.0,111,303,414,0.16593203728128206,8.660335975014722e-05
湖州,重庆,1,湖州-合肥-重庆,1593.0,144,398,542,0.1806131894406657,0.00011337927774053089
湖州,成都,1,湖州-合肥-成都,1868.0,298,814,1112,0.43452629112744395,0.00023261578754145822
湖州,贵阳,1,湖州-长沙-贵阳,1768.0,371,999,1370,0.5066840431217792,0.0002865859972408253
湖州,昆明,1,湖州-杭州-昆明,2267.0,302,832,1134,0.5377729757772076,0.00023721789844605542
湖州,拉萨,2,湖州-郑州-西宁-拉萨,4128.0,12,32,44,0.03799502762835444,1.840844361838878e-05
湖州,西安,1,湖州-合肥-西安,1283.0,345,933,1278,0.34299825433565917,0.00026734080618523703
湖州,兰州,1,湖州-南京-兰州,1932.0,129,353,482,0.19479982386466446,0.00010082806618253854
湖州,西宁,1,湖州-郑州-西宁,2184.0,15,42,57,0.02604125374052253,1.1923650980092732e-05
湖州,银川,1,湖州-郑州-银川,1914.0,57,150,207,0.08287941528089089,4.330167987507361e-05
湖州,乌鲁木齐,1,湖州-郑州-乌鲁木齐,3942.0,51,136,187,0.15420293008033822,3.911794268907616e-05
湖州,唐山,2,湖州-南京-天津-唐山,1261.0,44,119,163,0.04299689462107369,6.819491613175843e-05
湖州,廊坊,1,湖州-济南-廊坊,1203.0,34,92,126,0.031708125758956075,2.6357544271783935e-05
湖州,保定,1,湖州-金华-保定,1641.0,65,177,242,0.08307270393888397,5.0623219950569144e-05
湖州,侯马,1,湖州-郑州-侯马,1179.0,94,250,344,0.0848411696474051,7.196027959915615e-05
湖州,包头,2,湖州-南京-呼和浩特-包头,1844.0,14,36,50,0.019287028427448245,2.091868592998725e-05
湖州,大连,2,湖州-济南-烟台-大连,1453.0,33,85,118,0.035865923774400336,4.936809879476991e-05
湖州,锦州,1,湖州-合肥-锦州,1730.0,38,96,134,0.048493697722896446,2.8031039146182914e-05
湖州,常州,1,湖州-无锡-常州,191.0,64,172,236,0.009429306869801053,4.936809879476991e-05
湖州,无锡,0,湖州-无锡,137.0,56,151,207,0.005932330142885084,0.0
湖州,苏州,1,湖州-嘉兴-苏州,154.0,113,313,426,0.013723494717508836,8.911360206174569e-05
湖州,徐州,1,湖州-南京-徐州,542.0,126,341,467,0.052948122704827925,9.769026329304045e-05
湖州,连云港,1,湖州-南京-连云港,532.0,35,93,128,0.014244788370884118,2.677591799038368e-05
湖州,淮安,1,湖州-南京-淮安,397.0,22,60,82,0.006809869017648049,1.7153322462589545e-05
湖州,盐城,1,湖州-无锡-盐城,349.0,46,119,165,0.012046025292783157,3.4515831784478965e-05
湖州,扬州,1,湖州-无锡-扬州,293.0,25,65,90,0.005516257479737638,1.8826817336988525e-05
湖州,南通,1,湖州-无锡-南通,270.0,47,123,170,0.009601676841864148,3.5561766080978324e-05
湖州,嘉兴,0,湖州-嘉兴,82.0,58,152,210,0.0036021977171438045,0.0
湖州,宁波,0,湖州-宁波,251.0,103,264,367,0.019269665918126355,0.0
湖州,台州,0,湖州-台州,365.0,61,152,213,0.016263232376268588,0.0
湖州,金华,0,湖州-金华,261.0,88,214,302,0.01648852662373455,0.0
湖州,义乌,0,湖州-义乌,218.0,30,77,107,0.004879492680028826,0.0
湖州,温州,0,湖州-温州,387.0,91,227,318,0.025743790026598108,0.0
湖州,蚌埠,1,湖州-南京-蚌埠,407.0,109,293,402,0.034225898797489336,8.409311743854875e-05
湖州,芜湖,1,湖州-南京-芜湖,309.0,40,105,145,0.009372617230930788,3.0332094598481514e-05
湖州,安庆,1,湖州-南京-安庆,486.0,38,100,138,0.014029744279523849,2.8867786583382406e-05
湖州,厦门,1,湖州-杭州-厦门,974.0,106,280,386,0.07864672836981726,8.074612768975078e-05
湖州,泉州,1,湖州-无锡-泉州,1125.0,88,239,327,0.0769546158649406,6.840410299105831e-05
湖州,鹰潭,0,湖州-鹰潭,514.0,33,88,121,0.01301016752729627,0.0
湖州,赣州,1,湖州-鹰潭-赣州,948.0,51,138,189,0.03748042795447676,3.95363164076759e-05
湖州,潍坊,1,湖州-济南-潍坊,1034.0,51,138,189,0.040880551165536884,3.95363164076759e-05
湖州,烟台,1,湖州-济南-烟台,1279.0,38,99,137,0.03665434904710156,2.865859972408253e-05
湖州,青岛,1,湖州-南京-青岛,847.0,94,250,344,0.06095035682048525,7.196027959915615e-05
湖州,济宁,1,湖州-济南-济宁,1032.0,54,143,197,0.04252852524310128,4.1209811282074883e-05
湖州,临沂,1,湖州-济南-临沂,1107.0,57,154,211,0.04886123903468632,4.41384273122731e-05
湖州,漯河,1,湖州-郑州-漯河,1061.0,122,325,447,0.09921042419957263,9.3506526107043e-05
湖州,信阳,1,湖州-合肥-信阳,691.0,138,364,502,0.07256315612765837,0.00010501180336853599
湖州,洛阳,1,湖州-郑州-洛阳,1005.0,69,186,255,0.05360936236707482,5.3342649121467486e-05
湖州,荆州,2,湖州-合肥-武汉-荆州,958.0,19,51,70,0.01402807078464945,2.928616030198215e-05
湖州,襄阳,1,湖州-郑州-襄阳,1277.0,38,100,138,0.03686416346697933,2.8867786583382406e-05
湖州,常德,1,湖州-长沙-常德,1148.0,52,140,192,0.0461081307794407,4.016387698557552e-05
湖州,衡阳,1,湖州-长沙-衡阳,1164.0,71,193,264,0.06428228511541362,5.522533085516634e-05
湖州,汕头,1,湖州-杭州-汕头,1230.0,123,336,459,0.11810062515492901,9.601676841864147e-05
湖州,深圳,1,湖州-杭州-深圳,1367.0,121,335,456,0.1303970471182941,9.538920784074185e-05
湖州,东莞,1,湖州-金华-东莞,1390.0,117,322,439,0.1276479134133752,9.183303123264403e-05
湖州,湛江,1,湖州-广州-湛江,1743.0,89,236,325,0.11849912612189527,6.798572927245856e-05
湖州,中山,1,湖州-广州-中山,1413.0,121,320,441,0.13035123519610745,9.225140495124377e-05
湖州,柳州,1,湖州-广州-柳州,1827.0,79,207,286,0.10930473609508798,5.982744175976354e-05
湖州,南充,2,湖州-合肥-重庆-南充,1783.0,80,213,293,0.1092831898485801,0.0001225834995497253
湖州,内江,2,湖州-合肥-重庆-内江,1773.0,13,36,49,0.018173526775395025,2.0500312211387504e-05
湖州,大理州,2,湖州-杭州-昆明-大理州,2601.0,77,206,283,0.15397889095402806,0.00011839976236372784
湖州,宝鸡,2,湖州-合肥-西安-宝鸡,1461.0,22,57,79,0.024144138113531985,3.3051523769379857e-05
湖州,阿克苏,2,湖州-合肥-西安-阿克苏,4601.0,24,64,88,0.08469724908820678,3.681688723677756e-05
湖州,喀什,2,湖州-郑州-乌鲁木齐-喀什,5440.0,7,17,24,0.027311436350191353,1.004096924639388e-05
嘉兴,北京,1,嘉兴-无锡-北京,1246.0,121,383,504,0.13136600065057114,0.00010543017708713574
嘉兴,天津,1,嘉兴-无锡-天津,1137.0,106,325,431,0.10251139283932462,9.015953635824505e-05
嘉兴,石家庄,1,嘉兴-无锡-石家庄,1174.0,109,330,439,0.1078119786671241,9.183303123264403e-05
嘉兴,太原,1,嘉兴-苏州-太原,1371.0,97,290,387,0.11098973624674845,8.095531454905065e-05
嘉兴,呼和浩特,1,嘉兴-南京-呼和浩特,1736.0,55,157,212,0.07698745820185067,4.434761417157297e-05
嘉兴,沈阳,1,嘉兴-无锡-沈阳,1792.0,147,441,588,0.22041935689683845,0.00012300187326832503
嘉兴,长春,1,嘉兴-无锡-长春,2083.0,101,299,400,0.17429449116865378,8.3674743719949e-05
嘉兴,哈尔滨,1,嘉兴-无锡-哈尔滨,2341.0,121,348,469,0.22967231924424972,9.81086370116402e-05
嘉兴,上海,0,嘉兴-上海,108.0,431,1434,1865,0.04213441720018032,0.0
嘉兴,南京,0,嘉兴-南京,282.0,121,377,498,0.029377365772636894,0.0
嘉兴,杭州,0,嘉兴-杭州,87.0,319,989,1308,0.02380462784088829,0.0
嘉兴,合肥,0,嘉兴-合肥,434.0,106,323,429,0.038947664585606064,0.0
嘉兴,福州,1,嘉兴-温州-福州,684.0,127,379,506,0.07240040875112307,0.00010584855080573549
嘉兴,南昌,1,嘉兴-杭州-南昌,626.0,140,409,549,0.07189208468302438,0.00011484358575563
嘉兴,济南,1,嘉兴-苏州-济南,904.0,267,799,1066,0.20158584558035234,0.00022299319201366408
嘉兴,郑州,1,嘉兴-湖州-郑州,964.0,171,527,698,0.14075598039082382,0.000146012427791311
嘉兴,武汉,1,嘉兴-合肥-武汉,813.0,215,647,862,0.14659940611850644,0.0001803190727164901
嘉兴,长沙,0,嘉兴-长沙,1006.0,175,548,723,0.15214955186945067,0.0
嘉兴,广州,0,嘉兴-广州,1346.0,317,955,1272,0.3581513320496233,0.0
嘉兴,南宁,1,嘉兴-杭州-南宁,1799.0,112,348,460,0.17311049354501648,9.622595527794135e-05
嘉兴,海口,1,嘉兴-广州-海口,1935.0,47,145,192,0.07771710196708863,4.016387698557552e-05
嘉兴,重庆,1,嘉兴-合肥-重庆,1672.0,92,293,385,0.13465776506851393,8.053694083045092e-05
嘉兴,成都,1,嘉兴-合肥-成都,1947.0,194,571,765,0.3115744135184916,0.00016002794736440245
嘉兴,贵阳,1,嘉兴-杭州-贵阳,1763.0,118,339,457,0.1685399698561736,9.559839470004174e-05
嘉兴,昆明,1,嘉兴-杭州-昆明,2258.0,98,300,398,0.18799288346304663,8.325637000134925e-05
嘉兴,拉萨,3,嘉兴-合肥-西安-西宁-拉萨,4153.0,18,51,69,0.059943958840393566,4.330167987507361e-05
嘉兴,西安,1,嘉兴-合肥-西安,1362.0,168,501,669,0.19060646408313922,0.0001399460088716147
嘉兴,兰州,1,嘉兴-苏州-兰州,2002.0,79,236,315,0.1319195090802786,6.589386067945983e-05
嘉兴,西宁,2,嘉兴-合肥-西安-西宁,2209.0,19,56,75,0.03465703291450638,3.1378028894980874e-05
嘉兴,银川,2,嘉兴-湖州-郑州-银川,1997.0,44,126,170,0.07101684686371372,7.112353216195665e-05
嘉兴,乌鲁木齐,1,嘉兴-上海-乌鲁木齐,4074.0,95,289,384,0.32725526967846935,8.032775397115103e-05
嘉兴,唐山,2,嘉兴-无锡-天津-唐山,1261.0,32,96,128,0.03376443258587382,5.355183598076736e-05
嘉兴,廊坊,1,嘉兴-无锡-廊坊,1208.0,20,60,80,0.02021581808273968,1.67349487439898e-05
嘉兴,保定,1,嘉兴-金华-保定,1620.0,38,118,156,0.05286570308226378,3.263315005078011e-05
嘉兴,侯马,2,嘉兴-湖州-郑州-侯马,1262.0,57,165,222,0.05860662724888948,9.287896552914339e-05
嘉兴,包头,2,嘉兴-南京-呼和浩特-包头,1924.0,14,43,57,0.022941104485698416,2.3847301960185464e-05
嘉兴,大连,2,嘉兴-金华-烟台-大连,1596.0,33,100,133,0.04440367624986533,5.5643704573766086e-05
嘉兴,锦州,1,嘉兴-合肥-锦州,1809.0,26,75,101,0.038220321875820404,2.112787278928712e-05
嘉兴,常州,1,嘉兴-苏州-常州,172.0,76,232,308,0.011081883058270046,6.442955266436073e-05
嘉兴,无锡,0,嘉兴-无锡,132.0,67,215,282,0.007786771650578454,0.0
嘉兴,苏州,0,嘉兴-苏州,72.0,142,465,607,0.009142302498841627,0.0
嘉兴,徐州,1,嘉兴-苏州-徐州,600.0,98,305,403,0.05058138257870917,8.430230429784862e-05
嘉兴,连云港,1,嘉兴-无锡-连云港,530.0,30,90,120,0.013304284251471891,2.51024231159847e-05
嘉兴,淮安,1,嘉兴-苏州-淮安,412.0,21,57,78,0.006722428910460702,1.6316575025390054e-05
嘉兴,盐城,1,嘉兴-苏州-盐城,331.0,42,128,170,0.011770944572803825,3.5561766080978324e-05
嘉兴,扬州,1,嘉兴-苏州-扬州,275.0,30,92,122,0.0070182191295107225,2.5520796834584447e-05
嘉兴,南通,1,嘉兴-苏州-南通,183.0,53,166,219,0.00838358176016099,4.5811922186672076e-05
嘉兴,湖州,0,嘉兴-湖州,83.0,55,153,208,0.003611401938952999,0.0
嘉兴,宁波,0,嘉兴-宁波,174.0,184,521,705,0.02566095203031536,0.0
嘉兴,台州,0,嘉兴-台州,288.0,82,237,319,0.019218415137597887,0.0
嘉兴,金华,0,嘉兴-金华,240.0,118,338,456,0.022893409881778046,0.0
嘉兴,义乌,0,嘉兴-义乌,196.0,37,114,151,0.006191094287839026,0.0
嘉兴,温州,0,嘉兴-温州,365.0,135,391,526,0.04016178511698252,0.0
嘉兴,蚌埠,1,嘉兴-苏州-蚌埠,476.0,60,182,242,0.024096652696470912,5.0623219950569144e-05
嘉兴,芜湖,1,嘉兴-苏州-芜湖,357.0,40,115,155,0.011575354859358445,3.242396319148024e-05
嘉兴,安庆,1,嘉兴-无锡-安庆,547.0,34,101,135,0.015447403624999086,2.824022600548279e-05
嘉兴,厦门,1,嘉兴-杭州-厦门,965.0,80,239,319,0.06439503683257625,6.673060811665933e-05
嘉兴,泉州,1,嘉兴-无锡-泉州,1120.0,54,175,229,0.0536522456732313,4.79037907796708e-05
嘉兴,鹰潭,1,嘉兴-金华-鹰潭,548.0,22,65,87,0.009973192703980721,1.8199256759088908e-05
嘉兴,赣州,1,嘉兴-广州-赣州,1775.0,36,112,148,0.054953387938076505,3.095965517638113e-05
嘉兴,潍坊,1,嘉兴-金华-潍坊,1267.0,52,165,217,0.05751362590904765,4.5393548468072334e-05
嘉兴,烟台,1,嘉兴-金华-烟台,1422.0,42,133,175,0.05205614993677327,3.660770037747769e-05
嘉兴,青岛,1,嘉兴-无锡-青岛,844.0,113,346,459,0.0810381525453334,9.601676841864147e-05
嘉兴,济宁,2,嘉兴-苏州-济南-济宁,1104.0,48,145,193,0.04457186248474243,8.074612768975078e-05
嘉兴,临沂,2,嘉兴-苏州-济南-临沂,1179.0,50,154,204,0.05031278665136813,8.534823859434798e-05
嘉兴,漯河,2,嘉兴-合肥-信阳-漯河,965.0,71,205,276,0.055714828105928045,0.00011547114633352962
嘉兴,信阳,1,嘉兴-合肥-信阳,770.0,78,226,304,0.04896646002491416,6.359280522716125e-05
嘉兴,洛阳,2,嘉兴-湖州-郑州-洛阳,1088.0,55,160,215,0.048932990127426176,8.995034949894517e-05
嘉兴,荆州,2,嘉兴-合肥-武汉-荆州,1037.0,18,51,69,0.014967947343483777,2.8867786583382406e-05
嘉兴,襄阳,2,嘉兴-合肥-武汉-襄阳,1120.0,37,105,142,0.03326907810305172,5.940906804116379e-05
嘉兴,常德,1,嘉兴-长沙-常德,1181.0,33,102,135,0.033351706912475174,2.824022600548279e-05
嘉兴,衡阳,1,嘉兴-长沙-衡阳,1197.0,52,157,209,0.052332904151627,4.372005359367335e-05
嘉兴,汕头,1,嘉兴-杭州-汕头,1221.0,74,217,291,0.074326392164697,6.0873376056262896e-05
嘉兴,深圳,1,嘉兴-杭州-深圳,1358.0,106,345,451,0.1281181654730813,9.43432735442425e-05
嘉兴,东莞,1,嘉兴-金华-东莞,1369.0,82,262,344,0.09851362277124476,7.196027959915615e-05
嘉兴,湛江,1,嘉兴-广州-湛江,1762.0,41,117,158,0.058236784881647304,3.3051523769379857e-05
嘉兴,中山,1,嘉兴-广州-中山,1432.0,83,234,317,0.09495911965802133,6.631223439805958e-05
嘉兴,柳州,1,嘉兴-广州-柳州,1846.0,46,136,182,0.07028092749269677,3.807200839257679e-05
嘉兴,南充,2,嘉兴-合肥-重庆-南充,1862.0,44,124,168,0.06543699657874892,7.028678472475716e-05
嘉兴,内江,2,嘉兴-合肥-重庆-内江,1852.0,9,23,32,0.012397250029547644,1.338795899519184e-05
嘉兴,大理州,2,嘉兴-杭州-昆明-大理州,2592.0,26,77,103,0.05584787094844276,4.3092493015773734e-05
嘉兴,宝鸡,2,嘉兴-合肥-西安-宝鸡,1540.0,13,36,49,0.01578524040276838,2.0500312211387504e-05
嘉兴,阿克苏,2,嘉兴-合肥-西安-阿克苏,4680.0,27,74,101,0.09887844465386374,4.225574557857424e-05
嘉兴,喀什,2,嘉兴-上海-乌鲁木齐-喀什,5572.0,7,20,27,0.03147090786051002,1.1296090402193115e-05
宁波,北京,1,宁波-无锡-北京,1413.0,147,1221,1368,0.40435485203690474,0.0002861676235222256
宁波,天津,1,宁波-无锡-天津,1304.0,159,1285,1444,0.3938938355770367,0.00030206582482901587
宁波,石家庄,0,宁波-石家庄,1323.0,175,1419,1594,0.4411462184768477,0.0
宁波,太原,1,宁波-杭州-太原,1525.0,135,1087,1222,0.3898301716482774,0.0002556263420644442
宁波,呼和浩特,1,宁波-杭州-呼和浩特,1886.0,68,531,599,0.23632132356709618,0.00012530292872062364
宁波,沈阳,0,宁波-沈阳,1938.0,211,1650,1861,0.7544570921143876,0.0
宁波,长春,1,宁波-无锡-长春,2250.0,138,1107,1245,0.5859846896137678,0.00026043763982834127
宁波,哈尔滨,1,宁波-无锡-哈尔滨,2508.0,181,1458,1639,0.8598860140803675,0.00034285726239249105
宁波,上海,0,宁波-上海,226.0,317,2774,3091,0.14613082755367474,0.0
宁波,南京,0,宁波-南京,432.0,136,1112,1248,0.11278016657549605,0.0
宁波,杭州,0,宁波-杭州,160.0,341,2723,3064,0.1025517659031695,0.0
宁波,合肥,0,宁波-合肥,584.0,137,1136,1273,0.1555162051830228,0.0
宁波,福州,0,宁波-福州,572.0,190,1510,1700,0.20341330198319602,0.0
宁波,南昌,1,宁波-金华-南昌,684.0,185,1441,1626,0.2326542779235694,0.0003401378332215927
宁波,济南,0,宁波-济南,1045.0,301,2381,2682,0.5862859186911596,0.0
宁波,郑州,0,宁波-郑州,1111.0,257,2097,2354,0.5470851380058007,0.0
宁波,武汉,0,宁波-武汉,909.0,270,2171,2441,0.4641582373078488,0.0
宁波,长沙,0,宁波-长沙,1008.0,257,2120,2377,0.5012150618722433,0.0
宁波,广州,0,宁波-广州,1348.0,465,3854,4319,1.2178884050861694,0.0
宁波,南宁,0,宁波-南宁,1813.0,188,1561,1749,0.6633183520677598,0.0
宁波,海口,1,宁波-广州-海口,1937.0,80,677,757,0.30673257447313673,0.00015835445249000348
宁波,重庆,1,宁波-金华-重庆,1749.0,140,1203,1343,0.4913604781174856,0.0002809379520397288
宁波,成都,0,宁波-成都,2054.0,283,2337,2620,1.1257348995850778,0.0
宁波,贵阳,0,宁波-贵阳,1777.0,191,1547,1738,0.646058135120068,0.0
宁波,昆明,1,宁波-金华-昆明,2287.0,146,1169,1315,0.6291096065927331,0.0002750807199793323
宁波,拉萨,2,宁波-西安-西宁-拉萨,4287.0,11,82,93,0.08340091812112546,3.8908755829776283e-05
宁波,西安,0,宁波-西安,1496.0,253,2038,2291,0.7169536536053878,0.0
宁波,兰州,1,宁波-杭州-兰州,2110.0,97,759,856,0.3778249377930577,0.00017906395156069087
宁波,西宁,1,宁波-西安-西宁,2343.0,16,113,129,0.06322610066280857,2.698510484968355e-05
宁波,银川,1,宁波-郑州-银川,2144.0,60,463,523,0.23456373557525864,0.00010940472741383332
宁波,乌鲁木齐,1,宁波-西安-乌鲁木齐,4102.0,66,550,616,0.5285800500584155,0.00012885910532872146
宁波,唐山,1,宁波-石家庄-唐山,1764.0,46,368,414,0.15276832659925968,8.660335975014722e-05
宁波,廊坊,1,宁波-无锡-廊坊,1375.0,33,255,288,0.08283799628274952,6.024581547836328e-05
宁波,保定,1,宁波-石家庄-保定,1479.0,58,484,542,0.1676879517782452,0.00011337927774053089
宁波,侯马,1,宁波-郑州-侯马,1409.0,80,627,707,0.2083842093207389,0.00014789510952500985
宁波,包头,2,宁波-杭州-呼和浩特-包头,2074.0,20,149,169,0.07332124930576112,7.07051584433569e-05
